Job Name,Company Name,Company Location,Job Description,Job Link
Infrastructure Manager,Universities of Canada in Egypt,"New Cairo, Cairo, Egypt",Manager ∑ 5 - 8 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ IT ∑ Communication skills ∑ Infrastructure ∑ Management ∑ Engineering ∑ Data center,https://wuzzuf.net/jobs/p/fcDDEkKHPoLy-Infrastructure-Manager-Universities-of-Canada-in-Egypt-Cairo-Egypt
Investment Senior Analyst,Algebra Ventures,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Analysis ∑ Business Analysis ∑ Finance ∑ Accounting ∑ Financial Analysis,https://wuzzuf.net/jobs/p/XcsFKum5RjbH-Investment-Senior-Analyst-Algebra-Ventures-Aggregated-Cairo-Egypt
IOS Developer,Kick Start Interactive,"Dokki, Giza, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ Core Animation ∑ Computer Science ∑ Core Data ∑ iOS ∑ Objective-C ∑ MVC ∑ MVVN,https://wuzzuf.net/jobs/p/wR7Get7KRvuv-IOS-Developer-Kick-Start-Interactive-Giza-Egypt
Senior Analyst - Accounting,S.C. Johnson & Son Inc,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Analysis ∑ Business Analysis ∑ Finance ∑ Accounting ∑ Financial Analysis,https://wuzzuf.net/jobs/p/8g7xv1yLeSMI-Senior-Analyst---Accounting-S-C-Johnson-Son-Inc-Cairo-Egypt
Governance Administrator,Aramex International,"Dubai, United Arab Emirates",Not specified ∑ Administration ∑ Legal ∑ Engineering - Oil & Gas/Energy ∑ Administration ∑ Law ∑ Business Administration ∑ Government Relations ∑ Legal ∑ Hospitality ∑ Microsoft Office,https://wuzzuf.net/jobs/p/R9vM5w3sHnwN-Governance-Administrator-Aramex-International-Aggregated-Dubai-United-Arab-Emirates
iOS Developer,El-Dokan,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ iOS ∑ Software Development ∑ Software Engineering ∑ Android ∑ Swift,https://wuzzuf.net/jobs/p/7vdvOIuVNcIn-iOS-Developer-El-Dokan-Cairo-Egypt
Growth Analyst (CVM),Albostany for real estate,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ software development ∑ software engineering ∑ analysis ∑ sql ∑ data analysis,https://wuzzuf.net/jobs/p/brOkcN0qJnrE-Growth-Analyst-CVM-Albostany-for-real-estate-Aggregated-Cairo-Egypt
Solution Area Specialists- Azure-Infra,Microsoft,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ sales ∑ sales skills ∑ azure ∑ cloud ∑ infrastructure,https://wuzzuf.net/jobs/p/EKmd8ScBv3qQ-Solution-Area-Specialists--Azure-Infra-Microsoft-Aggregated-Riyadh-Saudi-Arabia
Summer Data Science Internship,QARA,"New Cairo, Cairo, Egypt",Entry Level ∑ 0 - 1 Yrs of Exp ∑ IT/Software Development ∑ Data Science ∑ Analysis ∑ Computer Science ∑ Information Technology (IT),https://wuzzuf.net/internship/T0kVP9RM8VHe-Summer-Data-Science-Internship-QARA-Cairo-Egypt
RSO Cybersecurity Expert,Talents Mine,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Medical/Healthcare ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ engineering ∑ cybersecurity ∑ infrastructure ∑ data ∑ it,https://wuzzuf.net/jobs/p/WBQkATYaN8qY-RSO-Cybersecurity-Expert-Talents-Mine-Aggregated-Cairo-Egypt
Datacenter Preparation Engineer,Giza Arabia Systems,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Sales/Retail ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Datacenter ∑ Computer Science ∑ Cisco ∑ Engineering ∑ Presales ∑ Sales,https://wuzzuf.net/jobs/p/CZcI3lW1TfEN-Datacenter-Preparation-Engineer-Giza-Arabia-Systems-Cairo-Egypt
Big Data Project Lead,Giza Systems,"New Cairo, Cairo, Egypt",Manager ∑ 3 - 10 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ AWS ∑ Azure ∑ Big Data ∑ Computer Science ∑ Cloud ∑ Engineering ∑ Information Technology (IT) ∑ Hadoop,https://wuzzuf.net/jobs/p/NIDTcob277ec-Big-Data-Project-Lead-Giza-Systems-Cairo-Egypt
Big Data Engineer,Giza Systems,"New Cairo, Cairo, Egypt",Experienced ∑ 2 - 5 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Big Data ∑ Computer Engineering ∑ Computer Science ∑ Database ∑ Design ∑ Engineering ∑ Information Technology (IT) ∑ Java,https://wuzzuf.net/jobs/p/Q7W7FoO38uv6-Big-Data-Engineer-Giza-Systems-Cairo-Egypt
Senior Data Quality Engineer,Qeema,"Riyadh, Saudi Arabia",Experienced ∑ 5 - 7 Yrs of Exp ∑ males_only ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ data quality ∑ Data ∑ Information Systems ∑ Information Technology (IT) ∑ Data Science,https://wuzzuf.net/jobs/p/OEHMwMFCDqPF-Senior-Data-Quality-Engineer-Qeema-Riyadh-Saudi-Arabia
Lead Statistician,Professional Recruitment,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ cab ∑ computer science ∑ data analytics ∑ data management,https://wuzzuf.net/jobs/p/SiD29S7E2Stb-Lead-Statistician-Professional-Recruitment-Riyadh-Saudi-Arabia
Statistics Expert,Professional Recruitment,"Riyadh, Saudi Arabia",Not specified ∑ IT/Software Development ∑ Marketing/PR/Advertising ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ marketing ∑ engineering ∑ microsoft office ∑ development ∑ operations,https://wuzzuf.net/jobs/p/wLFeHhK1xzFA-Statistics-Expert-Professional-Recruitment-Riyadh-Saudi-Arabia
ETL Tester,DXC.technology,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ computer science ∑ etl ∑ data mining ∑ engineering ∑ sql ∑ testing ∑ quality,https://wuzzuf.net/jobs/p/WS4DvfO60Rci-ETL-Tester-DXC-technology-Cairo-Egypt
Data Scientist,FlapKap,"Maadi, Cairo, Egypt",Experienced ∑ 4+ Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Data Science ∑ Data ∑ Machine Learning ∑ Mathematics ∑ Quantitative ∑ Statistics ∑ Python,https://wuzzuf.net/jobs/p/3KIe5na9XB3K-Data-Scientist-FlapKap-Cairo-Egypt
Artificial Intelligence Team Leader,Wakeb Data,"Mohandessin, Giza, Egypt",Experienced ∑ 4 - 6 Yrs of Exp ∑ IT/Software Development ∑ Artificial Intelligence (AI) ∑ Data Analysis ∑ Algorithms ∑ Web Frameworks ∑ Computer Science,https://wuzzuf.net/jobs/p/nc8LxxDcTlIz-Artificial-Intelligence-Team-Leader-Wakeb-Data-Giza-Egypt
"Call Center Advisor (English Queue) at Etisalat UAE Project, Corporate Account",Etisalat Egypt,"Maadi, Cairo, Egypt",Entry Level ∑ 0 - 15 Yrs of Exp ∑ Banking ∑ Customer Service/Support ∑ Sales/Retail ∑ Computer Skills ∑ chat ∑ Customer Care ∑ Customer Service ∑ Customer Support ∑ Mail ∑ English,https://wuzzuf.net/jobs/p/Gfve9Bnj6JMJ-Call-Center-Advisor-English-Queue-at-Etisalat-UAE-Project-Corporate-Account-Etisalat-Egypt-Cairo-Egypt
Insights Senior Analyst - Cairo Business Services,Pepsico,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Computer Science ∑ Analysis ∑ Business Analysis ∑ Finance ∑ Accounting ∑ Financial Analysis,https://wuzzuf.net/jobs/p/7QczztyNt2Va-Insights-Senior-Analyst---Cairo-Business-Services-Pepsico-Aggregated-Cairo-Egypt
Machine learning testing - Graduate intern,Si-Ware System,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Machine Learning ∑ Python ∑ Computer Science ∑ Information Technology (IT) ∑ Software Engineering ∑ C++ ∑ Startup,https://wuzzuf.net/jobs/p/I0ioSVrK2LdZ-Machine-learning-testing---Graduate-intern-Si-Ware-System-Cairo-Egypt
Science Tutor - Primary (Arabic - English Freelance),Nagwa,"Nasr City, Cairo, Egypt",Experienced ∑ 2+ Yrs of Exp ∑ Education/Teaching ∑ Teaching ∑ Tutoring ∑ Online Education ∑ Education ∑ Science ∑ Tutor,https://wuzzuf.net/jobs/p/VfTlhPS7xT5g-Science-Tutor---Primary-Arabic---English-Freelance-Nagwa-Cairo-Egypt
Science Tutor - Preparatory (Arabic - English Freelance),Nagwa,"Nasr City, Cairo, Egypt",Experienced ∑ 2+ Yrs of Exp ∑ Education/Teaching ∑ Teaching ∑ Tutoring ∑ Online Education ∑ Education ∑ Science ∑ Tutor,https://wuzzuf.net/jobs/p/2RzhbMbgbzzH-Science-Tutor---Preparatory-Arabic---English-Freelance-Nagwa-Cairo-Egypt
Principal Applied Science Manager,Microsoft,"Cairo, Egypt",Not specified ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ computer science ∑ information technology (it) ∑ engineering ∑ software development ∑ python ∑ science ∑ cloud,https://wuzzuf.net/jobs/p/t5xezJNQr9Bc-Principal-Applied-Science-Manager-Microsoft-Cairo-Egypt
Data Analyst,uniform plus,"Mokattam, Cairo, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ Administration ∑ Logistics/Supply Chain ∑ Analyst/Research ∑ Analysis ∑ Data Analysis ∑ Statistics,https://wuzzuf.net/jobs/p/L7QDKAKBesvq-Data-Analyst-uniform-plus-Cairo-Egypt
Analyst - Financial Planning and Reporting,Sidra Medicine,"Doha, Qatar",Not specified ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Analysis ∑ Information Technology (IT) ∑ Computer Science ∑ Business Analysis ∑ Finance ∑ Accounting ∑ Microsoft Office,https://wuzzuf.net/jobs/p/Sh4rbG6m21Pe-Analyst---Financial-Planning-and-Reporting-Sidra-Medicine-Doha-Qatar
Business Data Analyst,Tidal,"Cairo, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ males_preferred ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Analysis ∑ Analyst ∑ Business Analysis ∑ Data Analysis ∑ English ∑ Computer Science ∑ Software,https://wuzzuf.net/jobs/p/P4uYmYNtDVI3-Business-Data-Analyst-Tidal-Cairo-Egypt
Data Scientist,Aman,"6th of October, Giza, Egypt",Entry Level ∑ 0 - 1 Yrs of Exp ∑ Analyst/Research ∑ Analyst ∑ Data Analyst ∑ Data Science,https://wuzzuf.net/jobs/p/C7ZMUt5FEQKR-Data-Scientist-Aman-Giza-Egypt
Senior Data Analyst,Cilantro,"Maadi, Cairo, Egypt",Experienced ∑ 4 - 6 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Analysis ∑ analytical ∑ Computer Science ∑ Data Analysis ∑ Data Analyst ∑ Data ∑ Programming,https://wuzzuf.net/jobs/p/TebNmmZ09rOK-Senior-Data-Analyst-Cilantro-Cairo-Egypt
Senior Data Scientist - Hybrid,Seoudi Supermarket,"Sheikh Zayed, Giza, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ Data Analysis ∑ Data Science ∑ Analysis ∑ Computer Science ∑ Machine Learning ∑ Python ∑ SQL,https://wuzzuf.net/jobs/p/Nuldw0F1qyLK-Senior-Data-Scientist---Hybrid-Seoudi-Supermarket-Giza-Egypt
Business Data Analyst,Confidential,"Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Analysis ∑ Business Analyst ∑ Information Technology (IT) ∑ Analyst ∑ Business Analysis ∑ Computer Science ∑ Software ∑ analytical,https://wuzzuf.net/jobs/p/MMCrdpsjQzV3-Business-Data-Analyst-Cairo-Egypt
Science Teacher - October City - 2024/2025,GEMS Education,"6th of October, Giza, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ Education/Teaching ∑ Education ∑ Teaching ∑ Learning ∑ Communication skills ∑ Planning ∑ Science ∑ Teacher,https://wuzzuf.net/jobs/p/1GZF5DmQMyq4-Science-Teacher---October-City---20242025-GEMS-Education-Giza-Egypt
Senior Data Analytics,Masria Digital Payment (MDP),"New Cairo, Cairo, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ IT/Software Development ∑ Computer Science ∑ Data ∑ BI,https://wuzzuf.net/jobs/p/OeOjY2Up1dkE-Senior-Data-Analytics-Masria-Digital-Payment-MDP-Cairo-Egypt
Data Analyst,Care Services EG,"Abbassia, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Analysis ∑ analytical ∑ BI ∑ Computer Science ∑ SQL ∑ Statistics ∑ Tableau ∑ Data Analysis,https://wuzzuf.net/jobs/p/zV8eM6g3dnHo-Data-Analyst-Care-Services-EG-Cairo-Egypt
"Medical Science Liaison HBU/RD, Egypt",Pfizer - Other locations,"Cairo, Egypt",Not specified ∑ R&D/Science ∑ Pharmaceutical ∑ Engineering - Other ∑ computer science ∑ engineering ∑ information technology (it) ∑ jira ∑ pharmaceutical ∑ communication skills ∑ quality,https://wuzzuf.net/jobs/p/W1YqrffnQz8G-Medical-Science-Liaison-HBURD-Egypt-Pfizer---Other-locations-Cairo-Egypt
Senior Product Manager,kleen.sa,"Khobar, Saudi Arabia",Manager ∑ 5 - 7 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Engineering ∑ Information Technology (IT) ∑ Product Management ∑ Product Manager ∑ business ∑ Startup ∑ MBA,https://wuzzuf.net/jobs/p/G6iRjrvFDC5Y-Senior-Product-Manager-kleen-sa-Khobar-Saudi-Arabia
Management Information System Risk,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Banking ∑ Analyst/Research ∑ Analysis ∑ Accounting ∑ Data Analysis ∑ Computer Science ∑ Banking ∑ Risk ∑ Management ∑ information system,https://wuzzuf.net/jobs/p/WWD0vQ3krqeU-Management-Information-System-Risk-Al-Ahly-capital-holding---Al-Ahly-Tamkeen-Cairo-Egypt
Senior Business Analyst,BI-Technologies,"New Cairo, Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Business Analysis ∑ business ∑ Business Development ∑ Computer Science ∑ Information Technology (IT) ∑ Data ∑ Management,https://wuzzuf.net/jobs/p/uEyXiLVQhDpN-Senior-Business-Analyst-BI-Technologies-Cairo-Egypt
Full stack Developer (.Net Core & Angular),BI-Technologies,"New Cairo, Cairo, Egypt",Entry Level ∑ 1 - 3 Yrs of Exp ∑ IT/Software Development ∑ ASP.NET ∑ Software Development ∑ .NET ∑ Information Technology (IT) ∑ Full Stack ∑ Computer Science ∑ Computer Engineering ∑ Database Design ∑ Data Modeling,https://wuzzuf.net/jobs/p/yr0087uyiZ7M-Full-stack-Developer-Net-Core-Angular-BI-Technologies-Cairo-Egypt
Warehouse System Controller,FRIDAL,"6th of October, Giza, Egypt",Experienced ∑ 2 - 3 Yrs of Exp ∑ males_only ∑ Logistics/Supply Chain ∑ Purchasing/Procurement ∑ Data Analysis ∑ Warehouse Management ∑ Warehouse Management System ∑ Analysis ∑ Computer Science ∑ Management ∑ Quality Control ∑ Data,https://wuzzuf.net/jobs/p/iAwPNXla7LXB-Warehouse-System-Controller-FRIDAL-Giza-Egypt
Data Analyst,Best Technology Solutions (B.T.S),"Mansoura, Dakahlia, Egypt",Entry Level ∑ 0 - 1 Yrs of Exp ∑ Customer Service/Support ∑ IT/Software Development ∑ Data Analysis ∑ Management,https://wuzzuf.net/jobs/p/hboDWeAsyQMp-Data-Analyst-Best-Technology-Solutions-B-T-S-Dakahlia-Egypt
Business Analyst,GCSSD,"Heliopolis, Cairo, Egypt",Experienced ∑ 5+ Yrs of Exp ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ System Analysis ∑ Writing System ∑ ERP ∑ Data Warehouse ∑ SDLC ∑ Information Technology (IT) ∑ Business Analysis,https://wuzzuf.net/jobs/p/2PcouT9TITFb-Business-Analyst-GCSSD-Cairo-Egypt
iOS Mobile Developer,qTech.,"Mansoura, Dakahlia, Egypt",Experienced ∑ 2+ Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Software Development ∑ Objective-C ∑ Java ∑ OpenGL ∑ Mobile Development ∑ Computer Science ∑ Computer Engineering ∑ Software Engineering,https://wuzzuf.net/jobs/p/i3J5IabU0Bru-iOS-Mobile-Developer-qTech-Dakahlia-Egypt
Senior Software Tester,qTech.,"Mansoura, Dakahlia, Egypt",Experienced ∑ 3+ Yrs of Exp ∑ IT/Software Development ∑ Quality ∑ Engineering - Telecom/Technology ∑ Engineering ∑ Project Management ∑ Information Systems ∑ Information Technology (IT) ∑ Computer Science ∑ Computer Engineering ∑ Software,https://wuzzuf.net/jobs/p/Cz0HkcWCM2Oz-Senior-Software-Tester-qTech-Dakahlia-Egypt
Operations Support Specialist,Professional Recruitment,"Dammam, Saudi Arabia",Not specified ∑ Customer Service/Support ∑ IT/Software Development ∑ Operations/Management ∑ Customer Service ∑ Customer Support ∑ Information Technology (IT) ∑ Customer Care ∑ Computer Science ∑ Technical Support ∑ Operations,https://wuzzuf.net/jobs/p/tmJFvQNtk7LH-Operations-Support-Specialist-Professional-Recruitment-Dammam-Saudi-Arabia
System Administrator,Alex Apparels for Garment Manufacturing,"Ameria, Alexandria, Egypt",Experienced ∑ 3 - 6 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Database ∑ Information Technology (IT) ∑ MCSA ∑ Security ∑ System Administration ∑ LAN,https://wuzzuf.net/jobs/p/ZYPg66jZA70b-System-Administrator-Alex-Apparels-for-Garment-Manufacturing-Alexandria-Egypt
System Administrator,Confidential,"Basatin, Cairo, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ Installation/Maintenance/Repair ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Information Technology (IT) ∑ Telecom Engineering ∑ Engineering ∑ Computer Hardware ∑ Software Engineering ∑ Domain Controller ∑ DHCP,https://wuzzuf.net/jobs/p/1tIG5JubDmbq-System-Administrator-Cairo-Egypt
Backend Developer,Al Medadsoft,"Nasr City, Cairo, Egypt",Experienced ∑ 2 - 6 Yrs of Exp ∑ IT/Software Development ∑ Engineering - Telecom/Technology ∑ Computer Science ∑ Development ∑ Software Development ∑ Program Development ∑ Back-End Development ∑ Web,https://wuzzuf.net/jobs/p/LfGRouGgSXMG-Backend-Developer-Al-Medadsoft-Cairo-Egypt
Flutter Developer,Dexef,"Gharbia, Egypt",Experienced ∑ 3 - 5 Yrs of Exp ∑ IT/Software Development ∑ flutter ∑ Git ∑ Engineering ∑ Computer Science ∑ Computer Engineering ∑ Agile ∑ Development ∑ Information Technology (IT) ∑ Software Development,https://wuzzuf.net/jobs/p/aE00SOlG0WFb-Flutter-Developer-Dexef-Gharbia-Egypt
Cybersecurity Analyst I,Yanbu Aramco Sinopec Refining Company (YASREF),"Yanbu, Saudi Arabia",Entry Level ∑ IT/Software Development ∑ Analyst/Research ∑ Engineering - Telecom/Technology ∑ information technology (it) ∑ computer science ∑ sql ∑ accounting ∑ engineering ∑ computer engineering ∑ cybersecurity,https://wuzzuf.net/jobs/p/5rK68Jsepxoa-Cybersecurity-Analyst-I-Yanbu-Aramco-Sinopec-Refining-Company-YASREF-Yanbu-Saudi-Arabia
